n,payout_policy_id,path_stress_arm,event_order_mode,execution_model_id,start_at,horizon_end_at,retained_usd,owner_capital_usd,ending_cash_usd,fees_paid_usd,harvest_usd,unwithdrawn_usd,evaluations_purchased,renewals_paid,renewals_unfunded,activated,deaths,correlated_death_events,max_simultaneous_deaths,survivors,payouts,payouts_deferred,first_pa_activated_at,cash_bound_days,pipeline_bound_days,book_full_days,growth_ready_days,dormant_slot_days,horizon_open_batches
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-07-01T01:00:00+03:00,2023-06-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,8,2021-07-09T18:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-08-02T01:00:00+03:00,2023-07-23T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,7,2021-09-13T11:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-09-01T01:00:00+03:00,2023-08-22T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,7,2021-10-07T09:30:00+03:00,720.0,0.0,0.0,0.0,14.167,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-10-01T01:00:00+03:00,2023-09-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,7,2021-10-07T09:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-11-01T01:00:00+02:00,2023-10-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,5,2021-11-04T00:30:00+02:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2021-12-01T01:00:00+02:00,2023-11-21T01:00:00+02:00,-215.1,230.0,14.9,795.0,579.9,0.0,8,4,5,3,3,0,0,0,1,6,2022-02-04T07:30:00+02:00,689.781,29.846,0.0,0.373,251.182,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-01-03T01:00:00+02:00,2023-12-24T01:00:00+02:00,-179.55,195.0,15.45,740.0,560.45,0.0,8,6,1,2,2,0,0,0,1,6,2022-02-04T21:00:00+02:00,627.306,92.266,0.0,0.428,186.905,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-02-01T01:00:00+02:00,2024-01-22T01:00:00+02:00,-144.55,160.0,15.45,705.0,560.45,0.0,8,5,1,2,2,0,0,0,1,6,2022-02-04T21:00:00+02:00,627.306,92.266,0.0,0.428,160.259,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-03-01T01:00:00+02:00,2024-02-19T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2022-04-12T16:00:00+03:00,720.0,0.0,0.0,0.0,26.654,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-04-01T01:00:00+03:00,2024-03-21T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2022-04-08T09:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-05-02T01:00:00+03:00,2024-04-21T01:00:00+03:00,-218.45,230.0,11.55,2115.0,1896.55,0.0,12,27,6,6,6,1,6,0,3,6,2022-07-06T10:30:00+03:00,478.301,162.414,78.657,0.628,855.613,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-06-01T01:00:00+03:00,2024-05-21T01:00:00+03:00,-183.45,195.0,11.55,2080.0,1896.55,0.0,12,26,6,6,6,1,6,0,3,6,2022-07-06T10:30:00+03:00,478.301,162.414,78.657,0.628,826.457,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-07-01T01:00:00+03:00,2024-06-20T01:00:00+03:00,-148.45,160.0,11.55,2045.0,1896.55,0.0,12,25,6,6,6,1,6,0,3,6,2022-07-06T10:30:00+03:00,478.301,162.414,78.657,0.628,799.395,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-08-01T01:00:00+03:00,2024-07-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2022-08-03T20:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-09-01T01:00:00+03:00,2024-08-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,2022-10-06T15:00:00+03:00,720.0,0.0,0.0,0.0,28.109,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-10-03T01:00:00+03:00,2024-09-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2022-10-06T15:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-11-01T01:00:00+02:00,2024-10-21T01:00:00+03:00,-335.0,335.0,0.0,335.0,0.0,0.0,1,5,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,119.049,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2022-12-01T01:00:00+02:00,2024-11-20T01:00:00+02:00,-300.0,300.0,0.0,300.0,0.0,0.0,1,4,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,91.503,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-01-03T01:00:00+02:00,2024-12-23T01:00:00+02:00,11109.85,545.0,11654.85,3665.0,14774.85,5633.75,18,26,0,17,12,2,5,5,20,98,2023-12-11T17:00:00+02:00,398.958,187.741,132.31,0.991,579.092,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-02-01T01:00:00+02:00,2025-01-21T01:00:00+02:00,15932.45,510.0,16442.45,3630.0,19562.45,2655.5,18,25,0,17,12,2,5,5,25,98,2023-12-12T21:00:00+02:00,370.958,221.658,126.31,1.075,573.898,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-03-01T01:00:00+02:00,2025-02-18T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,17.333,1
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-04-03T01:00:00+03:00,2025-03-23T01:00:00+02:00,30782.8,440.0,31222.8,3930.0,34712.8,0.0,24,24,0,18,18,3,5,0,41,104,2023-12-11T17:00:00+02:00,308.958,244.576,165.295,1.172,661.218,1
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-05-01T01:00:00+03:00,2025-04-20T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,0,2023-07-18T21:30:00+03:00,720.0,0.0,0.0,0.0,35.308,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-06-01T01:00:00+03:00,2025-05-21T01:00:00+03:00,30361.65,370.0,30731.65,4280.0,34641.65,0.0,24,34,0,18,18,3,5,0,41,104,2023-12-12T21:00:00+02:00,250.958,308.493,159.295,1.255,953.966,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-07-03T01:00:00+03:00,2025-06-22T01:00:00+03:00,30357.5,300.0,30657.5,4420.0,34777.5,0.0,24,38,0,18,18,3,5,0,41,108,2023-11-03T18:30:00+02:00,217.958,335.576,165.295,1.172,1105.482,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-08-01T01:00:00+03:00,2025-07-21T01:00:00+03:00,29832.8,300.0,30132.8,4880.0,34712.8,-106.1,24,44,0,20,18,3,5,2,41,104,2023-12-11T17:00:00+02:00,188.958,364.576,165.295,1.172,1185.075,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-09-01T01:00:00+03:00,2025-08-21T01:00:00+03:00,29382.5,230.0,29612.5,5395.0,34777.5,736.65,26,46,0,23,20,4,5,3,41,108,2023-11-03T18:30:00+02:00,157.958,395.532,165.295,1.216,1251.317,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-10-02T01:00:00+03:00,2025-09-21T01:00:00+03:00,29101.8,230.0,29331.8,5500.0,34601.8,-515.25,26,49,0,23,20,4,5,3,41,107,2023-12-13T16:00:00+02:00,127.958,431.449,159.295,1.299,1333.052,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-11-01T01:00:00+02:00,2025-10-21T01:00:00+03:00,31282.7,195.0,31477.7,5570.0,36852.7,3777.9,26,51,0,23,20,4,5,3,44,107,2023-12-13T16:00:00+02:00,97.958,461.449,159.295,1.299,1371.826,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2023-12-01T01:00:00+02:00,2025-11-20T01:00:00+02:00,32501.2,160.0,32661.2,6015.0,38516.2,4044.15,26,53,0,26,20,4,5,6,47,119,2023-12-13T16:00:00+02:00,67.958,467.907,182.836,1.299,1362.154,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-01-02T01:00:00+02:00,2025-12-22T01:00:00+02:00,-181.95,195.0,13.05,725.0,543.05,0.0,9,1,1,3,3,1,2,0,1,10,2024-02-02T19:30:00+02:00,674.603,44.791,0.0,0.606,44.798,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-02-01T01:00:00+02:00,2026-01-21T01:00:00+02:00,-146.95,160.0,13.05,690.0,543.05,0.0,9,0,1,3,3,1,2,0,1,10,2024-02-02T19:30:00+02:00,674.603,44.791,0.0,0.606,18.486,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-03-01T01:00:00+02:00,2026-02-19T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2024-04-03T17:30:00+03:00,720.0,0.0,0.0,0.0,18.354,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-04-01T01:00:00+03:00,2026-03-22T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2024-04-03T17:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-05-01T01:00:00+03:00,2026-04-21T01:00:00+03:00,-128.45,160.0,31.55,1590.0,1461.55,0.0,12,12,1,6,6,1,5,0,2,12,2024-05-03T16:00:00+03:00,595.293,101.517,22.377,0.814,337.797,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-06-03T01:00:00+03:00,2026-05-24T01:00:00+03:00,-141.5,160.0,18.5,710.0,568.5,0.0,6,0,0,4,4,1,3,0,1,2,2024-06-05T05:30:00+03:00,697.623,21.793,0.0,0.584,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,one_tick_per_side_sensitivity,2024-07-01T01:00:00+03:00,2026-06-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2024-07-02T20:30:00+03:00,720.0,0.0,0.0,0.0,0.0,1
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-01-02T01:00:00+02:00,2021-12-22T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,5,2020-02-06T06:30:00+02:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-02-03T01:00:00+02:00,2022-01-23T01:00:00+02:00,-230.15,265.0,34.85,1680.0,1449.85,0.0,10,13,3,7,7,1,5,0,2,17,2020-05-08T08:30:00+03:00,610.124,76.08,33.263,0.533,274.582,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-03-02T01:00:00+02:00,2022-02-20T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2020-03-02T23:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-04-01T01:00:00+03:00,2022-03-22T01:00:00+02:00,-183.2,195.0,11.8,1680.0,1496.8,0.0,12,11,5,7,7,1,5,0,2,17,2020-05-08T04:00:00+03:00,600.197,85.743,33.263,0.797,293.947,1
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-05-01T01:00:00+03:00,2022-04-21T01:00:00+03:00,-148.2,160.0,11.8,1645.0,1496.8,0.0,12,10,5,7,7,1,5,0,2,17,2020-05-08T04:00:00+03:00,600.197,85.743,33.263,0.797,270.859,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-06-01T01:00:00+03:00,2022-05-22T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,0,2020-08-05T10:00:00+03:00,720.0,0.0,0.0,0.0,33.587,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-07-01T01:00:00+03:00,2022-06-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2020-08-05T10:00:00+03:00,720.0,0.0,0.0,0.0,14.293,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-08-03T01:00:00+03:00,2022-07-24T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2020-08-07T11:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-09-01T01:00:00+03:00,2022-08-22T01:00:00+03:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,2,2020-11-04T05:00:00+02:00,720.0,0.0,0.0,0.0,54.741,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-10-01T01:00:00+03:00,2022-09-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,2,2020-11-04T05:00:00+02:00,720.0,0.0,0.0,0.0,28.512,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-11-02T01:00:00+02:00,2022-10-23T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2020-11-04T05:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2020-12-01T01:00:00+02:00,2022-11-21T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,2,2021-01-07T17:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-01-04T01:00:00+02:00,2022-12-25T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2021-01-07T17:00:00+02:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-02-01T01:00:00+02:00,2023-01-22T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2021-02-11T09:30:00+02:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-03-01T01:00:00+02:00,2023-02-19T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2021-04-15T17:30:00+03:00,720.0,0.0,0.0,0.0,26.849,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-04-01T01:00:00+03:00,2023-03-22T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2021-04-19T05:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-05-03T01:00:00+03:00,2023-04-23T01:00:00+03:00,-179.45,230.0,50.55,950.0,770.55,0.0,8,12,0,2,2,0,0,0,1,8,2021-07-09T18:00:00+03:00,189.958,529.729,0.0,0.313,231.443,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-06-01T01:00:00+03:00,2023-05-22T01:00:00+03:00,-144.45,195.0,50.55,915.0,770.55,0.0,8,11,0,2,2,0,0,0,1,8,2021-07-09T18:00:00+03:00,160.958,558.729,0.0,0.313,209.336,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-07-01T01:00:00+03:00,2023-06-21T01:00:00+03:00,-109.45,160.0,50.55,880.0,770.55,0.0,8,10,0,2,2,0,0,0,1,8,2021-07-09T18:00:00+03:00,130.958,588.729,0.0,0.313,187.652,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-08-02T01:00:00+03:00,2023-07-23T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,7,2021-09-09T17:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-09-01T01:00:00+03:00,2023-08-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,7,2021-09-13T11:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-10-01T01:00:00+03:00,2023-09-21T01:00:00+03:00,-134.1,160.0,25.9,635.0,500.9,0.0,7,4,5,2,2,0,0,0,1,7,2021-10-07T09:30:00+03:00,689.681,30.0,0.0,0.319,213.935,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-11-01T01:00:00+02:00,2023-10-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,5,2021-11-04T00:30:00+02:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2021-12-01T01:00:00+02:00,2023-11-21T01:00:00+02:00,-223.1,230.0,6.9,865.0,641.9,0.0,8,6,5,3,3,0,0,0,1,6,2022-02-04T07:30:00+02:00,689.627,30.0,0.0,0.373,302.809,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-01-03T01:00:00+02:00,2023-12-24T01:00:00+02:00,-187.35,195.0,7.65,705.0,517.65,0.0,7,6,2,2,2,0,0,0,1,6,2022-02-04T21:00:00+02:00,659.0,58.687,0.0,2.313,224.013,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-02-01T01:00:00+02:00,2024-01-22T01:00:00+02:00,-152.35,160.0,7.65,670.0,517.65,0.0,7,5,2,2,2,0,0,0,1,6,2022-02-04T21:00:00+02:00,659.0,58.687,0.0,2.313,197.367,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-03-01T01:00:00+02:00,2024-02-19T01:00:00+02:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,2022-04-12T16:00:00+03:00,720.0,0.0,0.0,0.0,26.654,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-04-01T01:00:00+03:00,2024-03-21T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,2022-04-08T09:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-05-02T01:00:00+03:00,2024-04-21T01:00:00+03:00,-227.65,230.0,2.35,2290.0,2062.35,0.0,12,32,0,6,6,1,6,0,3,6,2022-07-06T10:30:00+03:00,93.958,545.636,79.978,0.428,845.923,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-06-01T01:00:00+03:00,2024-05-21T01:00:00+03:00,-192.65,195.0,2.35,2255.0,2062.35,0.0,12,31,0,6,6,1,6,0,3,6,2022-07-06T10:30:00+03:00,63.958,575.636,79.978,0.428,816.767,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-07-01T01:00:00+03:00,2024-06-20T01:00:00+03:00,-157.65,160.0,2.35,2220.0,2062.35,0.0,12,30,0,6,6,1,6,0,3,6,2022-07-06T10:30:00+03:00,33.958,605.636,79.978,0.428,789.705,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-08-01T01:00:00+03:00,2024-07-21T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2022-08-03T20:30:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-09-01T01:00:00+03:00,2024-08-21T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,2022-10-06T03:00:00+03:00,720.0,0.0,0.0,0.0,28.109,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-10-03T01:00:00+03:00,2024-09-22T01:00:00+03:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,2022-10-06T03:00:00+03:00,720.0,0.0,0.0,0.0,0.0,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-11-01T01:00:00+02:00,2024-10-21T01:00:00+03:00,-267.5,300.0,32.5,1485.0,1217.5,0.0,12,9,6,6,6,1,6,0,2,11,2023-03-09T17:00:00+02:00,555.22,106.462,57.78,0.538,361.453,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2022-12-01T01:00:00+02:00,2024-11-20T01:00:00+02:00,-232.5,265.0,32.5,1450.0,1217.5,0.0,12,8,6,6,6,1,6,0,2,11,2023-03-09T17:00:00+02:00,555.22,106.462,57.78,0.538,333.908,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-01-03T01:00:00+02:00,2024-12-23T01:00:00+02:00,-265.0,265.0,0.0,265.0,0.0,0.0,1,3,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,76.265,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-02-01T01:00:00+02:00,2025-01-21T01:00:00+02:00,-230.0,230.0,0.0,230.0,0.0,0.0,1,2,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,46.667,0
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-03-01T01:00:00+02:00,2025-02-18T01:00:00+02:00,-127.5,160.0,32.5,1345.0,1217.5,0.0,12,5,6,6,6,1,6,0,2,11,2023-03-09T17:00:00+02:00,555.22,106.462,57.78,0.538,259.738,1
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-04-03T01:00:00+03:00,2025-03-23T01:00:00+02:00,-160.0,160.0,0.0,160.0,0.0,0.0,1,0,0,1,1,0,0,0,0,2,2023-04-13T21:00:00+03:00,720.0,0.0,0.0,0.0,0.0,1
6,maximum_always,source_constrained_then_seeded_coin,canonical_settle_realize_spend_commit,perfect_linear_no_slippage_phase_1,2023-05-01T01:00:00+03:00,2025-04-20T01:00:00+03:00,-195.0,195.0,0.0,195.0,0.0,0.0,1,1,0,1,1,0,0,0,0,1,2023-06-16T11:30:00+03:00,720.0,0.0,0.0,0.0,26.079,0
